ID	Text	Valence	Arousal	Dominance	Category
73	@USER Ik weet hoe het werkt,als je ietsvan 3 weken terug wilt kijken of langer ist nogal veel gedruk😥Bedankt voor ongevraagd advies🖒	0.290772932522	0.396010002324	0.15365285521	anger
74	@USER En je was er weer op z'n Miedema's bij. Gaatje zien. Hard werken. Gaatje vullen.  T😀P	0.795441569966	0.62597097947	0.74677806911	joy
75	Belgen hebben 70 miljard euro(=17,4%van ons bnp,mondiaal gemiddelde:9,8%) in belastingparadijzen staan😠@LINK via @USER	0.144195334562	0.438534988599	0.638526543276	anger
76	@USER @USER Nou ik ben echt blij dat je Engels in Nederlands voor mij vertaald😉Nu je bedje opzoeken...	0.277883829294	0.292098035856	0.693242062138	anger
77	@USER @USER wat rot voor hem😯Bijna gediplomeerd en dan zo(niet)ontvangen worden.  Herken t ook nog uit 'werk-tijd'. Wat mij opviel-weet niet of dat nu nog zo is-: In de wijk-dus in eigen woonomgeving-werden mannelijke collega's vaker ge	0.16940736142	0.34435194203	0.162552066902	sadness
78	Sony perst LP's😧vreemde hype😰alles wordt digitaal opgenomen😨Spotify is voor mij #1betere weergave door plaatsing speakers, rondom 1mtr vrij😎	0.374946068093	0.386374201564	0.3379625933	anger
79	@USER @USER @USER Hahaha. Met een vertaalprogramma is het niveau van Tjerrie😁te evenaren	0.629634150004	0.7314329874	0.756827068508	joy
80	vanavond om 20:00 gaan we misschien live met jouke coehoorn word erg gezellig chatten mag alvast😀@LINK	0.602277287739	0.337094134898	0.50983078025	neutral
81	@USER @USER Raar🤣Ook niet voorspelbaar enzo.	0.417452877592	0.632759717296	0.64955986255	neutral
82	@USER Dus ze hebben alweer gewonnen🤣Ajax heeft 1 punt verschil,het zal toch niet waar zijn,maar dat weten WIJ pas  zondag de 14e.Reuze spannend❗️😊	0.505675138605	0.758883139526	0.417753716267	joy
83	@USER @USER @USER Wat een harde val gaat het wel oke met je? Ik schrok me rot😱en dan ook nog die kussens er bij poeh.🏃👊👍💪	0.354643228696	0.755471140373	0.432048899476	fear
84	Wat een doffe ellende qua arbitrage bij #reabay😤Twee buitenspel goals, onterecht rood #Vidal en sparen van #Casemiro Asap videoscheids plz!!	0.24041798086	0.680892789864	0.667096311953	anger
85	@USER @USER Dan vraag je niet, hoe oud is Corne😡Maar hoe jong is Corne eigenlijk? klinkt al stukke vriendelijker 😘	0.270828672487	0.663739782208	0.866852629827	anger
86	@USER Ik weet het al😉Was een mooi moment	0.827414947555	0.0706046154427	0.499079099743	neutral
87	@USER Niet zo best voor het dakje 😊🌨of na 2 uur😀gaat het boekje Alles.. ook nog in prijs naar beneden😃🤔( interesse)	0.52991451665	0.422196556399	0.48766463582	neutral
88	@USER @USER Mazzelkont😁Veel plezier👍	0.651287953698	0.683916927357	0.534086263887	joy
89	Kinderactiviteiten naschool in de Eilandenbuurt Almere Buiten-Oost😎voor info en inschrijven mail Gwen: claasz@USER.nl @LINK	0.445400697196	0.261393058651	0.403776054057	neutral
90	Theo Francken, nogal 'fier' op de 'vreemdelingentax' &amp; Burgemeester🤔In België is het fascisme nog normaler dan in NL @LINK	0.301188178661	0.355040276622	0.317094998516	anger
91	@USER Wat uurtjes slaap doen je goed😉Mooie, felle dag, Tulpje🌷	0.702432045889	0.165361676411	0.333558775576	neutral
92	@USER ben benieuwd😘ik wacht wel rustig af	0.560918441204	0.33086870576	0.306924632261	joy
93	@USER @USER @USER @USER @USER Dat is de praktijk😎bedoel ik. Staat dicht bij georganiseerde misdaad.	0.286303511513	0.0662097365942	0.733664868204	neutral
94	#top250douane Trots op het werk van de douane😃Hoe blijven we trots? Door steeds te kijken hoe het beter kan!	0.767730391905	0.604688094463	0.657349755794	joy
95	@USER @USER @USER Vroege vogel😄lekker hoor!	0.617499187567	0.565873893335	0.528182018481	neutral
96	@USER Nare bult😕Hoop dat de uitslag goed is!	0.0751801226477	0.563119815793	0.0730841114008	fear
97	Vandaag een g🤗ed en p🤗sitief gesprek gehad met de Gemeente Gr😘ningen. Gelukkig werken in deze gemeente wel mensen... @LINK	0.743095378571	0.572723025356	0.557704767205	joy
98	@USER Ik deed nog maar een koffie😆and... @LINK	0.658305468572	0.487754594238	0.527342799678	joy
99	@USER @USER @USER @USER @USER oei Crombez n clown noemen,das geen verwijt maar voor hem n compliment😉hofnar	0.469556692477	0.140021472651	0.834489853509	anger
100	@USER Zó erg😟trek jullie op aan elkaar!! Sterkte Steef!! Dikke knuffel😘	0.130016707131	0.693885214371	0.17285151321	sadness
101	Trek jij de company credit card ook leeg voor zo'n lunch in de  frisse buitenlucht? Lees dan dit😏@LINK	0.48760986749	0.34880105523	0.404472212935	joy
102	@USER  zodat ze geen valse hoop krijgen dat ze hun geld eerder krijgen😡vooral bij mensen die het echt nodig hebben	0.0627165429625	0.574122009194	0.676271646934	anger
103	@USER @USER Dat begrijp ik niet🤔De CU is geen partij van steile gereformeerden. D66 is eerder dogmatisch atheïstisch en wil dat dwingend opleggen	0.428691629916	0.213451807099	0.481839324119	anger
104	#we zijn er bijna#zo heerlijk kneuterig en ik gún het ze zo☺️ik doe t ervoor op die leeftijd	0.796654118455	0.524814605797	0.556402758688	joy
105	@USER ik hou ook van mensen van Europa Parijs 😢Nice😥Berlijn😢Londen😥Madrid😢Istanboel 😥	0.164770181563	0.361447539683	0.175007817885	neutral
106	@USER Haha😀ik dacht dat je was geëmigreerd  naar brussel😎 @LINK	0.567588654677	0.709384797861	0.651926863009	joy
107	@USER of mcdonalds🙄die juwelier daar zit nog logica in, maar mcdo, gb, kruidvat? En allemaal in tzelfde stadje.Ben blij dak r ni woon😂	0.329842695005	0.39495357234	0.590949893393	fear
108	@USER ahhh zag het ook😱wel een glas cola 🤔#peterjanrens	0.45527356035	0.499106300037	0.358459540556	neutral
109	@USER Wat eennslechte voorspelling weer😡Om 4uur gaf app nog aan dat het vanavond droog zou zijn en nu weer hoosbuien 😡	0.154099372392	0.836481907343	0.682099456475	anger
110	Deze kwamen ook nog even langs, een enorme groep speciaal gebouwde fietsen...:D🤣In Lepelstraat... @LINK	0.67222414338	0.624431146416	0.490562991388	joy
111	@USER @USER Hopelijk werkt de airco goed🤨werk ze	0.290414745142	0.440442149728	0.30423194593	neutral
112	Zo verslaafd aan da softijs op men werk grldmdkdjvs😭whyyy	0.338647528292	0.811892648591	0.371393654176	sadness
113	@USER komt goed😏wanneer was je ook alweer jarig.....😛❤	0.626847181018	0.273753365047	0.288692407042	neutral
114	Fucking 7 jaar geleden all weer dat die klote ziekte je weg nam van ons😭 i really miss you😔my butterfly wherever I go🦋1-10-2010🥀 @LINK	0.164741215667	0.565522963866	0.07053265005	sadness
115	@USER blijft in het nieuws😂Parlementaire barbecue vol met heerlijke affiches #fvd @LINK	0.592478260649	0.712457054481	0.669754344477	joy
116	@USER Alleen timmermannen met houthakkers blouse niet😁cijfers wezen namelijk uit dat ........... :-)) en cijfers liegen nooit ........	0.497358802484	0.33938405109	0.652057081678	joy
117	@USER @USER super lief😍alsof hun veertjes gekamt zijn voor het poseren haha. Prachtige foto!	0.689666154692	0.617409027535	0.566612822057	joy
118	@USER Oh een rode poes😍echt die wil ik zo graag.heb vorig jaar de rode kitten weggedaan.nog steeds spijt van. Maar nu 3 zwart witjes in huis	0.445768355087	0.606031289571	0.282902978265	joy
119	@USER Wat een vergelijking😱ik ben gelukkig vegetariër.	0.442002098037	0.734677344487	0.240737043011	fear
120	@USER egypte😋ben echt blij😘	0.864832832595	0.549422727511	0.610500166954	joy
121	@USER @USER Openlijk commentaar maken. Ik wilde gewoon onvoorbereid zijn😗Ik zit nog op het vliegveld he dus we vragen aan een local wel wat er is🤓	0.314102370981	0.441026887409	0.50934505121	anger
122	@LINK de accu bijna leeg is, rijdt hij zelf naar een oplaadstation.	0.592893629745	0.179659691541	0.34466054837	neutral
123	Zo nog even een bak koffie en een peuk😁na 11 uur niets meer eten, drinken of roken. Om 1 uur ct scan van mijn nieren.👩‍⚕️👨‍⚕️💉	0.571012716447	0.435629986208	0.705399272546	fear
124	Ha😁ha😁ha😁ja hé Jessica Klaver een echt 'snoepje' met d'r sex-appeal.. En Marieke Rutte een Vos in een bikini.. #meer vrouwen in de politiek @LINK	0.585937918547	0.955437928853	0.677898469151	joy
125	@USER Adreswijziging bij Kranshi, uurtje wachten en dan in 3 minuten gepiept😀Lang leve Dushi Curacao👍	0.956183056251	0.601335629836	0.792131833546	joy
126	Raakt de markt eindelijk gezond en dan is het opeens crisis😂Kantorencrisis Amsterdam komt steeds dichterbij @LINK @USER	0.495716210111	0.466689957076	0.649653178104	fear
127	Uitmuntend😜Schitterend spel, ook voor niet stuiteraars. @LINK	0.755832410392	0.518214852983	0.568843612253	joy
128	@USER ja! En dan gezellig als "vriendinnen" onderling😝om 1 zo'n man	0.375336370513	0.690758443314	0.843158587906	anger
129	@USER Ja was super😋heb ervan genoten	0.872807108428	0.301858598788	0.487051914334	joy
130	Valentijn❤like💜deel💚win💛aktie  Voor jezelf😍jou Valentijn 😍 Wil je kans maken op 1 van deze gifts Doe dan mee❣... @LINK	0.509080626815	0.404488293568	0.337298679122	neutral
131	@USER Gewoon geparkeerd het is een heel smal straatje wat langs de huizen loopt😂Bijna niet te zien hé	0.840320374343	0.623998798193	0.663536232479	neutral
132	@USER Meer😂Dank 👍	0.643978970539	0.560193658548	0.560403861092	joy
133	@USER toch maar weer beginnen met twitter😀Ik volg je nu.	0.514910423496	0.251352603611	0.403240037728	neutral
134	@USER @USER @USER @USER morguh Martin☕ hier in Ridderkerk nog wat zonnestralen maar vrees niet lang meer😉fijne dag🤗	0.459806194138	0.286640341345	0.324907439224	neutral
135	@USER Hij zwierf solo, ging heel even zitten in lastige hoek, foto is onscherp😳Dacht heb nieuwe juffers gezien (lette op kleur) pff best moeilijk	0.335267524723	0.302957674065	0.211618787953	anger
136	In je bikini/zwembroek naar school toe OF in een onesie naar school!?😜💓 … — Onesie😂Nooit meer zwemmen☺️Jij ook💋 @LINK	0.513777513431	0.360803935034	0.483450337912	neutral
137	@USER heeft toch geen zin meer he die komt nu toch niemeer uit dan brengt die alleen ongeluk🙄tenzij ik flessengeluk heb	0.149047471868	0.289576435556	0.176045759173	sadness
138	Hilarisch😂ontgroening op de bouw!! @LINK	0.836011229009	0.891150143782	0.549572807013	joy
139	Hé @USER @USER is al overgenomen😉maar zullen toch grote set blauw bestellen (toch wel duurzaam gefabriceerd?)😀 #lakdoortijn 👏👏👏 @LINK	0.540068182197	0.443533956938	0.473224973818	neutral
140	@USER You rock Eva!!#eatthis Wrijf het er maar eens goed in😁Zou ze u nog kennen eigenlijk🤨🤔	0.683194087509	0.953416108907	0.955771472001	joy
141	Liefhebber betaalt 100.000 voor Apple 1 @LINK via @USER🙄Het kost wat maar dan heb je ook de 1ste Apple van Steve Jobs	0.390445107944	0.255538742369	0.462271785899	neutral
142	@USER Wij hebben gewoon meteen de 'beste' gamer genomen😎Trouwens, als ik dit geweten had, was ik in 1999, niet gestopt met Fifa! 😂😜	0.586936657222	0.591593272814	0.820131414134	joy
143	@USER Een paar om te mailen😂Waarschijnlijk krijg je dan een boete vanwege belediging van het ambt🤔 @LINK	0.387389269742	0.699982645941	0.516049816409	anger
144	@USER Dankje hoop dat het eens klaar is bij mij want ja op zo manier positief te blijven is erg zwaar😞en men gaat me er door laten vallen	0.0663943059993	0.386611728416	0.0595339077624	sadness
145	@USER @USER Was maar een grapke hé Stevie😎respect hé mateke!!💪👍	0.630076383206	0.947630043251	0.448298932918	joy
146	@USER @USER @USER Ineens zijn de rijen "opgelost"😳. Mijn stembureau is nog steeds open😃@LINK	0.38186497633	0.566007706936	0.467918587216	neutral
147	@USER Ik kreeg er maar 2😬Heb jij een streepje voor😁	0.491930269625	0.538663629101	0.382937177333	neutral
148	Al weer acht jaar geleden. De tijd gaat hard😢Arme Terry. @LINK	0.0605399888257	0.292413647675	0.0631811774328	sadness
149	Oh schaam mij nl mijn klacht als ik op terug kijk klik ik pauzes niet mag doorspoelen😳is wel vet irritant hoor!	0.260573783713	0.515521405547	0.297538747757	anger
150	@USER We slippen dicht😉misschien minder auto's per gezin#omdenken#	0.393813371307	0.210573283728	0.735195793899	joy
151	@USER heel veel plezier,lig hier met griep in bed😥geniet van je vrije tijd....dik verdient,en........	0.307457630133	0.327289537288	0.224487194978	sadness
152	@USER @USER Top artikel! Maar als ze alles had moeten benoemen🤔had ze een heel KATERN vd VK moeten krijgen😊Dat zou n leuke buffer opbrengen😉🤗	0.655781420256	0.788544404835	0.703927460198	joy
153	@USER Zou is nog hard😀ben benieuwd ik wacht het af!!	0.718173091494	0.751212836743	0.487565946559	joy
154	@USER Fijn, zal proberen niets te zeggen , dus eenrichtingsverkeer🤔moeilijk voor vrouwen😂	0.491158660519	0.373264863116	0.494239452105	anger
155	Ook op Lesbos🇬🇷wordt er hard gewerkt😊Uiteraad altijd op zoek naar de mooiste vakanties☀️🌴🎢⛺️🏙✈️⛷🚗🚌🚄 @LINK @LINK	0.772197792277	0.462703456688	0.584847453772	joy
156	@USER vliegenbos is speciaal😊ik zie de charme van 'raw industrial' niet zo.(wat is de kade hangar,goudfazant etc mooi geworden he!)	0.539718013522	0.313795786714	0.352832868952	joy
157	@USER @USER @USER @USER @USER se album beste ooit😄groot aanhanger van haar😀#Singmyhartuit❤🌸	0.836074521419	0.800076153009	0.561423346924	joy
158	@USER  Ik twijfel vaak bij uw tweets of het lyrics zijn or just you being wise &amp; mature🤔Either way, I like!!	0.673362984905	0.654776015543	0.567108694515	joy
159	#deafspraakopvrijdag Mia heeft ooit😉afgezien,ze vraagt kun jij nog dromen?	0.383878427822	0.283382029562	0.421409291686	joy
160	@USER Ja Nederlanders maak je geen zorgen😂ik ga keihard optreden tegen terrorisme en immigratiebeleid veel strenger komt goed wees niet bang😂😂	0.427993234843	0.766613314422	0.845357336683	anger
161	Domino's en Ford testen zelfrijdende pizzabezorgauto's @LINK klanten kunnen de pizza met behulp van een code ophalen	0.561799723905	0.306134015733	0.42854520397	neutral
162	@USER Hi, Yvonne........en zeg maar gewoon Marijke😉Ben ook van de taal.......en zie hier iemand met zeer verzorgd taalgebruik.....👍🏼	0.6532859644	0.214738629702	0.677899227974	joy
163	@USER Jamer,hopen dat je thuis niet meer chagerijnig bent😁dan zie je snoepy	0.565907646752	0.435888033885	0.444349887039	joy
164	Getest! De @USER nail paint to go, een nagellak in penvorm🤔Nu op mijn… @LINK	0.473085220479	0.520582856072	0.447729997664	neutral
165	#Omoda ik vind jullie een geweldige winkel! Blijf deze schoenen houden, want er zit altijd wat leuks in😍bye! @LINK	0.82269554296	0.734810632405	0.573116171006	joy
166	@USER een verrassingsuitje aan het plannen voor mijn dochter morgen...maar dat weer van morgen🤔wat denken jullie?	0.411099809756	0.241759319807	0.236435633353	fear
167	Geweldig dat we zoveel medailles hebben gehaald bij de #invictusgames 👍🏻👍🏻 Ook de media aandacht hiervoor was ook groot😩maar niet heus. 👎🏻👎🏻	0.0730567884892	0.522502226005	0.304680041324	joy
168	@USER Hij brandt al😊sorry ik trek dat heel slecht dat anti-rook gelul...maar ik doe idd wat verstandige Kimmie zegt, relax😃😃👍🏻	0.357378506775	0.425884293822	0.366420229295	anger
169	@USER Hier zou ik echt een voorbeeld aan moeten nemen😂mijn haar is echt te lang en het word echt tijd dat ik het ga knippen😂 ps het staat je mooi😍	0.530212365635	0.613508699699	0.458640807356	joy
170	@USER Maar je bent toch geen kat😂of poes😂	0.536955588244	0.537197843839	0.71236576993	joy
171	@USER pfff ik u ook baby😢snel terug daten!!!💗	0.223746440059	0.615528654174	0.143671169374	love
172	@USER Haha😂lieve Marco.Nou en of! Vooral reünie was zeker geschikt om voor tv-serie De Reünie herhaald te worden. Verhalen van ruim 60jaar leven!	0.872073615937	0.639645551521	0.649075289383	joy
173	@USER @USER Je zal er maar tegen aan lopen😢goed dat jullie er waren👍	0.250257842315	0.359561962393	0.14069168159	fear
174	@USER Wow Wes je zit in het filmpje van Barcelona😁super vet!😊😜	0.955642531843	0.953021951955	0.516163600921	joy
175	@USER Ja same😂daarom zei ik hoervis😂	0.449083803301	0.595734022749	0.745488790297	anger
176	Heeft iemand in Groenlo nog een griezelpakje voor een 6-jarig meisje? Morgenochtend nodig😉dtv	0.436811361936	0.172721635451	0.311755101406	neutral
177	@USER Nou als je het leuk vindt kunnen we appe en zien verder wel😜0622391706💋	0.827459137912	0.47043107115	0.563189810724	love
178	@USER gewoon efkes een dipje☹️schat love you toooo	0.190459840599	0.491150682283	0.163390569567	sadness
