ID,Text,Valence,Arousal,Dominance,Category
"Ik heb nog nooit zo veel stress gehad in mijn leven. Ik heb euh nog nooit in zo’n situaties gezeten, nog nooit getrouwd geweest of andere situaties die stressvol waren. Heb ik nooit meegemaakt. Dit was echt extreem.",BG,0.0698383781455,0.599962121264,0.216975258253,fear
Want wij gaan naar een totaal andere wereld eh man.,BZL,0.532306043137,0.583154816825,0.469533542058,fear
"Ik zie da zo neig veranderen en ik loop daar nie in mee. Dus als ekik dan die 36 uur es buiten zij is da voor mij wel… Das heel anders, versta je? Ge kunt da moeilijk uitleggen.",OV,0.569826327765,0.615909055268,0.352774146904,sadness
"Jah, ik ben wel een moeilijke slaper. Ik pak vaak m’n eigen kussen mee. Ja. Zo een antiallergisch kussen zo dak… dak zeker goe euh…",BZL,0.668753509406,0.303974842476,0.700067649045,neutral
"Ik wist nie wat dak zag. Ik dacht van hoe kunnen, hoe kunnen die beesten hier nu overleven? Hoe, alé?",BZL,0.354215435909,0.804446028754,0.294739974019,sadness
"Fucking kankergedoe, man.",BZL,0.0648460075257,0.772225417523,0.466570752307,anger
"Ik ben geen goeie mama want ik ben zonder mijn kindje nu. Maar ik heb fout gemaakt, het is normaal dat ik ben gestraft eh.",OV,0.243740469407,0.354208557911,0.0524983800885,sadness
Ik denk da nie veel mensen da zouden durven om zich compleet open te stellen.,BG,0.477227205844,0.114609740996,0.358587945426,neutral
Ge weet echt nie wa we gaan doen dus…,BZL,0.534873763213,0.332384816781,0.212301859171,fear
"Oké ma we gaan zorgen daje nog kunt douchen en uw tanden poetsen, daje proper bent.",OV,0.618708044453,0.453430056043,0.728497407943,neutral
Ik krijg er gewoon buikpijn van als ge dees moet doen zeg.,BZL,0.156827642461,0.522503410663,0.381746701052,anger
Zie je wa ik bedoel? Waarom geef je mij nu geen kans om met een uitgang… Waarom nie? Alé…,OV,0.249366787356,0.737491092987,0.326469496442,anger
"Tis wat het is. Tis ook een belangrijke job eh. Als kik zo woog, khad uiteindelijk nog wel vijf kilo. Das fiftig dollar. Voor die mensen veel geld ze.",BZL,0.69606748386,0.5525243531,0.705887111337,neutral
"Ik ben da beu om in die in die cel te zitten met vijf personen. En dan zie ik het leven nie meer zitten, want zij willen daar niks aan doen. Ze willen daar niks aan doen om mij gewoon in, in een normale cel te zetten binnen.",OV,0.0689130916132,0.65532582223,0.431197674585,anger
Nu zij kik bezig me mijn strafeinde voor te bereiden.,OV,0.556055008139,0.218393394266,0.67096179857,joy
"Ge kunt hier perfect monokini liggen ze, de buren zien er niks van.",BG,0.690658523176,0.446157801252,0.682590720913,neutral
Ik kan echt nie zo me mijn handen eten.,BZL,0.405511152124,0.514586379836,0.34590331541,anger
"Mijn telefoon ligt hier op te laden, zeker?",OV,0.516138041105,0.215970620111,0.414544120357,neutral
"Wa vinde van uw reclasseringsplannen zoals we ze hadden uitgewerkt? Een opvangcentrum, alcoholbegeleiding… - <b> Ah ja ja ja, zeker. Ja, da moet ik zeker doen. </b>",OV,0.667078297752,0.80827415518,0.787826708704,joy
"De gang is zo lang eh, en hij valt om naar de toilet te gaan.",OV,0.450458333425,0.352620632019,0.284213651109,sadness
Khad nooit nie durven dromen da we al zo ver zouden staan al. Dus… ja. Kvind da heel plezant.,BG,0.802879821363,0.520969358198,0.600508985912,joy
What the fuck… What the fuck. Ge moe da ier ne keer zien. - Maat dees doe mij zo hard denken aan Mad Max. Gewoon… - <b> Ik krijg hier echt zo het gevoel van zo dit is echt het begin van het einde van de wereld. </b>,BZL,0.219858408398,0.702604459434,0.265412767304,anger
Kmerk van men eigen da kik men eigen nie kan temperen als ik ergens voor ga. En… ik ben echt bang dak u gewoon ant wegduwen ben.,BG,0.424678746965,0.398278555511,0.232922502865,fear
"Wat Leny zoekt in een vrouw, is een vrouw met pit, euh een ondernemende vrouw die passioneel in het leven staat. Dus euh absoluut geen thuiszitter, denk ik. Euh daar zal hij niet wild van worden.",BG,0.613745949189,0.338103035201,0.666984934456,neutral
"Nie genoeg. Nie genoeg. Kheb al paar keer gevraagd, ik moet meer begeleiding hebben. Ik moet meer… Mensen moeten er meer mee under armen onder zetten.",OV,0.301158475613,0.744057354712,0.380155626254,anger
Ja witte dinges… Gij zit de beauty en ik ben nog steeds de beast en ik denk nie dat da snel ga veranderen.,BG,0.535002295429,0.393334929968,0.493853791386,neutral
"What the fuck! Holy shit maat. Da zin der keiveel! - <b> Oh allee da besta nie! </b> - What the fuck! - Heeey! Aaaah! Das wel de max! - Wa is dees, maat? Wa is dees?!",BZL,0.622124004017,0.953575147376,0.445818363476,joy
Das mooi om te zien. Nog twee weken en ze is eindelijk ook terug bij mij. Kan ook nie wachten.,OV,0.831512676485,0.41967183647,0.593949655722,joy
"De gang is zo lang eh, en hij valt om naar de toilet te gaan. - <b> Oei, is hij zo slecht? </b>",OV,0.376226171198,0.649407736258,0.274055809869,fear
Tis allemaal heel veel da ineens op u afkomt.,BZL,0.149770212325,0.322208943647,0.224771824702,sadness
"Over en weer stappen, schuppen. Ma dees is gewoon in de kak trappen met water.",BZL,0.164549852567,0.623292362352,0.370511482005,anger
Das wel glamorous. Alé das echt… daar gade in schitteren. ,BG,0.85415067379,0.711369305402,0.722512816501,joy
"Wa ge der ook doe tis ook altijd, tkan fout overkomen. Kikte nie, kan het fout overkomen.",BG,0.354018033911,0.56626633702,0.434354086432,fear
"Kwas eten ant maken en hij had eigenlijk een boeket bloemen mee vo mij. In ene keer, achter het eten, kwam die in ene keer op zn knieën zitten azo, terwijl dak in de zetel zat, met zo da doosje, en vroegtie aan mij vo te trouwen.",OV,0.720820646978,0.487389543877,0.662319048174,joy
"Da was gewoon zo, ja mama tis goed oke.",BZL,0.482266725747,0.432765180389,0.469750894724,anger
Kik eki. Kzin verloofd.,OV,0.74029678961,0.57664492299,0.638365579202,joy
"Ja, ik heb daar echt zin in. Da ziet er zo lekker uit.",BZL,0.958637732945,0.661448703836,0.619182039446,joy
"Ja ja ja ja ja. Ouders gescheiden, mn moeder die had een beetje schijt aan alles. Op mijn vijftien werd ik al geplaatst op een internaat omdat ik nie meer thuis mocht wonen.",OV,0.276199348156,0.516772407331,0.336519492681,neutral
"Je had misschien beter in Nederland je feiten gepleegd. - <b> Ja zeker. Echt, het liefst wel. </b>",OV,0.476051025444,0.610196138178,0.584231871805,anger
Kheb echt een supertoffe tijd gehad de voorbije vijf weken en ja khad het met niemand anders willen beleven.,BG,0.954080414651,0.535035440924,0.740070511868,joy
Ik doe da wel graag ja. Das één van mijn saaie bezigheden.,BG,0.738342510654,0.292643264471,0.631891880081,joy
Ik vind da ranzig. Ik vind dees echt… Het ziet er echt nie smakelijk uit en wij hebben die gisteren gewoon levend uit zo’n pond moeten halen.,BZL,0.131566564357,0.581036230541,0.37533078288,anger
"Proficiat. Ge ga trouwen. - Wauw. Oke. - <b> Ow, fack. Ge meent da? </b> - Zalig. Ja, amai.",BG,0.744984632552,0.74932725973,0.315096014734,joy
Ja jongens. Dees is nie gezond ze. Pfff. Dees is nie gewoon. Na zen ik echt serieus aan het stressen hoor.,BG,0.338709743129,0.827687786703,0.26046718199,fear
"Ik had da nie verwacht da ik zo elke keer zo, da gevoel van onrechtvaardigheid ging voelen. Bij Isham was da gewoon hoe dat die deed, en hier wast gewoon zo het verschil tussen man en vrouw. En dan staan dieje zo etwa, in mijnen ogen, echt bullshit te verkopen tegen ons. Ja…",BZL,0.278422973266,0.53413203827,0.247325803479,anger
Ik heb nooit geen agressie aangetoond.,OV,0.38924367915,0.324290919722,0.572751157662,anger
"Een van de andere activiteiten da ik regelmatig doe int weekend, is gaan wandelen int bos.",BG,0.55672325145,0.217418461398,0.764617429578,neutral
Ik had da echt zelf ook zo echt een wauw-gevoel. Twaren zo alle puzzeltjes die bij elkaar en in elkaar vielen en… Ik ben er zeker van dat het een goeie eerste indruk gaat zijn. Kben er echt zo blij mee. Tis echt fantastisch gewoon.,BG,0.958687840432,0.944671154596,0.825061489353,joy
Ik eet graag vlaai. Ik eet graag cake.,BG,0.695397503457,0.321347438133,0.666578572925,joy
Ja. Da zegt mijn mama wel altijd da ik mijn Afrikaans ritme nog heb.,BZL,0.525249846412,0.0584794638361,0.482356714926,joy
Beetje zenuwachtig.,BZL,0.416263986785,0.213487058267,0.248521171796,fear
Ge hebt hem al goe gekweekt.,BG,0.706101771442,0.406526600817,0.626787378433,joy
"Ik was vanmorgen stijf in menne rug, in mennen buik, in menne nek, aan mn armen. Das heel zwaar werk, echt waar, dat is killing.",BZL,0.141272368144,0.797048036515,0.424469694812,sadness
"Check. Het enige wa dak moe onthouden is alleen maar vooruit stappen. Alleen maar vooruit stappen. Heeft ze mij tien keer gezegd, alleen maar vooruit stappen. Is goe eh?",BG,0.660277642292,0.680612510693,0.623195734541,fear
"Ik moet haar nie meer voorstellen eh, ge kent ze al ondertussen.",BG,0.495767646193,0.284692678389,0.631325710546,neutral
Ah zis weer ant lachen ze.,BG,0.708307878305,0.393695849633,0.566802686445,joy
Dat da… ja dat da een beetje een soort zelfbescherming is. Dak daar misschien anders zelf euh… te veel mee ga… te veel aan ga denken en te… te ongelukkig van ga worden.,BZL,0.510066905562,0.0772652774672,0.305222399693,sadness
"Das gelijk een soort menselijke recyclagefabriek. Alé die mensen leven van ons afval, alé snapte? Van ons, wa da wij, wa bij ons nie meer werkt. Kapotte wasmachien, kapotte tv, daar leven die mensen van eh. Die halen da allemaal uit mekaar. Das toch zot? En die leven daarvoor hier op zo een euh… op zo’n vuil, man toch.",BZL,0.187161462392,0.838285944149,0.505269231356,sadness
"Tis, het is… Ge kunt da bijna nie vatten da ge als ge thuis zit rustig in uwe zetel dingen ant doen, wa studeren, ge leeft uw leven. En ondertussen is dees hier gaande.",BZL,0.255456755005,0.51184925318,0.345408534437,sadness
Kben kwaad op mezelf. Ma nie op andere mensen. Ikzelf heb da gedaan. En daarvoor zit ekik hier.,OV,0.330147843548,0.410605463493,0.591027966906,anger
Goh ik denk da wij alle vijf fantastische vrouwen zijn dus we gaan sowieso op onze pootjes terechtkomen.,BG,0.900657409469,0.406201787675,0.850609700926,joy
"Ik heb het totaal nie onder controle van euh... Tjah, ik denk dat ook logisch is. Tis zo spannend. Je weet totaal nie me wie je ga trouwen. Tis eigenlijk een heel onrealistisch gegeven.",BG,0.354739310121,0.537148664931,0.164088830465,fear
"We hebben onszelf zeker niets te verwijten. We hebben heel veel moeite gedaan om het te doen werken euh… Maar als het dan toch nie voldoende komt, dan is da jammer genoeg zo eh.",BG,0.373305732688,0.396922168814,0.486656614226,sadness
Mag kik eerst uw dochter een kus geven?,BZL,0.669837395639,0.405609883883,0.43703594731,joy
Ik heb nie zo’n probleem met de baas als jullie.,BZL,0.506675490704,0.0728749235476,0.588683925278,neutral
Kijk daarnaar. Wat een droom is da hier.,BZL,0.796004494159,0.632348439112,0.545352971051,joy
"Ah en ik krijg de chocolat, fantastisch. Dankuwel.",BG,0.812115451728,0.487876026684,0.542764325381,joy
"Der is niemand die snapt dat het nie is, dat het niks is geworden. En da maak het echt heel moeilijk.",BG,0.221070962191,0.497224274642,0.331246819838,sadness
"Das mijn 3D. Ge ziet het zelf eh, wa da ge hier allemaal zie gebeuren. Mensen da passeren, auto’s daar aan den overkant, mensen da komen tanken, achter brood. Der is altijd wel iets te zien, das dag en nacht hiere. Das es iets anders dan altijd op die vier muren kijken. Zie, das… Das precies of ge naar een aquarium kijkt. Ja maja.",OV,0.803436244659,0.650765361265,0.950317123049,joy
"<b> Ça va. Ja. Beetje stress. Ja, maar euh… Ja, positieve stress wel nog atlijd dus das wel goe. </b> - Een beetje spannend nu.",BG,0.724659222141,0.471806501928,0.42009513347,fear
"Oke da is… Nah da ga na net ene te ver vo mij. Ge moogt mij men bed afpakken, men dak, legt mij in men bloot gat op de grond, prima. Ma pak mij, pak mennen sanitair, mennen sanitair da moe juust zijn.",BZL,0.350959101441,0.80261056996,0.497580097193,anger
Daarjuist wel echt. Toen daze het mij vertelden wast echt oeh zweten. Echt. Alé ge verwacht er u wel aan ma toch… - Tis wel efkes aankomen.,BG,0.385327049619,0.616092936585,0.306921662181,fear
Nu zijn we precies aant kamperen.,BZL,0.503272236094,0.29336530201,0.529894129721,joy
"Je zie zo veel verschillende dingen. Natuur, huizen, dingen da lijken op huizen. Ma wat da wel meteen klikt, da is: tis hier zwart Afrika, en de mensen zijn hier arm.",BZL,0.481276067644,0.427100173882,0.461128950739,neutral
Ik ga dervan uit da wij bericht zullen krijgen da hij zal gerepatrieerd worden met het vliegtuig.,OV,0.472708079952,0.141890120934,0.577440448098,neutral
Het ontvangstcomité sta klaar ze.,BG,0.663741339027,0.45682591685,0.604628954188,neutral
"Tzal wel zijn. Als er iets is da ik graag doe, ist da wel.",BG,0.848736284524,0.705023025636,0.73812502714,joy
"Kzou mezelf omschrijven als iemand die euhm… die vrolijk is, die open is, die graag bezig is.",BG,0.573306751588,0.339387009532,0.525263493602,joy
Bye. Tot nooit meer.,BZL,0.593982420018,0.481524304409,0.60052100143,joy
"Maf, eh? - <b> Tis allemaal heel veel da ineens op u afkomt. </b> - Kvind da gewoon heel erg dit. - Sgewoon maf. - Echt erg wel.",BZL,0.21069134315,0.383044172542,0.346172517224,sadness
"Alé, op het einde van uw seizoen.",BG,0.588775709228,0.378841841137,0.559326620586,neutral
Ohh. Mmmmm. Ziet er heel goe uit.,BZL,0.946717697526,0.675052404962,0.540734428642,joy
"We kunnen ook terug naar onze, onze trouwzaal. Das hier ook nie ver van.",BG,0.650184136261,0.247331011799,0.553948023974,joy
Jamajamajamajama. Je werk gaat voor op je sport eh.,OV,0.453721122995,0.793385436473,0.952322721264,anger
"Kheb geen idee wat da is ma kweet dat de afgelopen week enorm zwaar was. En… jah khad eiglik gewoon zin om bloemekes te kopen en… Vermits ik van bloemen hou en zij ook, ben ik eiglik gewoon benieuwd welk effect het ga hebben.",BG,0.498666463413,0.437561948599,0.477285141095,joy
Hou hem efkes in de gaten tot hij wa rustiger wordt.,OV,0.485359677842,0.276451911136,0.782677157353,anger
"Tis gewoon moeilijk om te vatten, waarom komt die vonk nie? Waarom komt die passie nie? Waarom mis kik Elke nie? Waarom mist Elke mij nie?",BG,0.225087486269,0.699337575174,0.275334127995,sadness
Das gewoon omdat da goe uitkomt voor u.,BG,0.560949388633,0.370530055565,0.472775560007,anger
"Da gaat haar goed doen, en zij gaat ook goed zijn voor die groep denk ik.",BZL,0.756029742671,0.293174495014,0.641100184729,joy
"Ze maken een crimineel van mensen. Echt. Mensen komen binnen soms voor niks. Na een jaar, twee jaar ze komen buiten, onschuldig verklaard. Ze zijn alles kwijt: vrouw, kinderen, werk, dit dat. Wat moeten ze dan gaan doen? Wat moeten ze dan gaan doen? Negen van de tien tuurlijk gaan die het criminele pad op omdat ze geen uitweg meer zien. Dus ja, we zullen zien eh.",OV,0.186283261127,0.884405699834,0.641014084063,anger
"Kben heel triestig voor die mensen. Maar ik ben ook voor een groot deel gewoon helemaal in shock, want ik heb iets gezien da ik… Kheb hier iets gezien da ik nog nooit in mijn leven heb gezien en da ik… Da gewoon direct iets superconfronterend is da ik nie nooit kon inbeelden da dinges zoals dit bestonden.",BZL,0.0666593327579,0.62326493538,0.0702092541434,sadness
Al goe da ze nie kunnen binnenkijken eh.,BG,0.708321460361,0.299356216965,0.632429167051,neutral
"Ik ben blij. Ja kben echt blij. Blijkbaar willen ze haar een kans geven. Das altijd leuk, als we mensen kunnen op de rails krijgen. Daarvoor doen we het.",OV,0.95817398461,0.615117170321,0.703356576777,joy
"Tis absoluut nog nie verloren, maar ja ge gaat aan dieje problematiek moeten werken, want anders… We doen een paar stappen achteruit nu eh en das jammer.",OV,0.327545310241,0.655025140654,0.554072438823,sadness
"Dit is Jolien. 29 jaar. Uit Limburg afkomstig, woon in Brussel. Zeer sportieve dame, zeer assertief met heel wat pit in haar die misschien wel de gave bezit om Lenny soms een beetje onder controle te houden.",BG,0.670251330689,0.295908294732,0.794542128568,neutral
Ja ma we gaan zo nie beginnen. We gaan zo nie beginnen.,OV,0.350623110656,0.644404836038,0.642560776083,anger
"Nja, das wel ook wa moeilijk.",OV,0.311638101448,0.121306373955,0.149342143361,sadness
"Ik vind het gewoon heel heel jammer dat da nie gelukt is en ik denk dat da enen is da… jah dak heel vaak nog ervaar dat da zo, dat da zonde is dat da nie gelukt is en da je eigenlijk wel echt hoopte dat er toch ietske meer in zat ma…",BG,0.210422261126,0.604421614244,0.166429430836,sadness
Tis geen spelletje van we komn eki na buutn en we komn eki weer binnen. Ezo gaat et nie.,OV,0.353509721581,0.671790302676,0.690818002031,anger
Mensen settelen zich ook nie meer graag eh. Das gewoon oh we gaan ne keer zien. Zo ook zo da opportunistische van ah je we gaan die ne keer proberen en zien ofda iets klikt en dan zien wat er nog op mijn pad komt. Zo niemand wil zich nog binden.,BG,0.461048083527,0.664951775276,0.5163808896,anger
"Fuck, jongens. Zeg. Da vind ik hier echt wel… dikke shit.",BZL,0.156460391006,0.77888740486,0.482159717158,anger
"Mag ik iets aanvullen? Ik vinnet een groep die elkaar perfect aanvult, vind ik. Als we samen zijn, ist zo perfect een balans zo. Der is niemand waarvan da ik zeg “Gij zijt nu een doodnormale mens”. We zijn allemaal een beetje getikt in ons hoofd en da is superzalig gewoon en ik vind echt…",BZL,0.954290897139,0.80866919563,0.698023119632,love
"Oh my god, het is echt.",BG,0.631645115262,0.669680008786,0.410169384807,joy
"Dit is Dostojevski: Conflict komt altijd voort uit het feit dat men geweld wil beteugelen met geweld. Pablo Escobar: Wie zijn geschiedenis niet kent, is gedoemd om die te herhalen. Belangrijkste les: leer van jouw fouten. Ik ben binnengekomen als een domme jongen. Ik geef dat toe. Ik wist niks. Nu ik weet heel veel van het leven.",OV,0.6296914903,0.516828892159,0.956820696518,joy
"Kdenk dat da goed is dat da besef daar wel is ook eh. Zo van oke, tga nodig zijn om om misschien wa meer na elkaar te openen. Hoe denk je da jullie da zouden kunnen doen? Euh daar om daarin te groeien?",BG,0.611163669247,0.390583712944,0.427499134053,neutral
Ik denk nie da iemand wordt geboren en droomt ’s nachts over hier te komen zitten en te naaien. Da is onmogelijk. Tis geen leuk werk maar voor veel van die mensen hier is het werk.,BZL,0.450893817762,0.415603558472,0.473849933849,anger
"Ma de laatste gaat de moeilijkste zijn peis ik. Dat is da verbod van bezoek van markten, winkels, grootwarenhuizen en shoppingcentra.",OV,0.531794070065,0.393934288854,0.464825981883,fear
Da was me eigenlijk nie opgevallen dat die zo wegdraait.,BG,0.551754038344,0.0721963628357,0.349756831218,neutral
Deronder. Onnozelaar.,BG,0.348159752505,0.747930319125,0.63320315806,anger
"O nee, ik ben bang. Ik ben echt bang.",BZL,0.149360560158,0.551050482355,0.215967132451,fear
"Men moeder deed leuren en kermissen. Ja een beetje van alles om rond te komen. Twaalf kinderen in een woonwagen, ge weet dat ook hoe dat dat is eh.",OV,0.463636159725,0.369348711358,0.510561708638,sadness
"Voila zie, zet u. Oe ist? - <b> Juah. </b>",OV,0.529225198582,0.0697384362137,0.299129540689,sadness
"Kdenk als da zo’n driehoekske ga zijn, dat dat da zo ga breken.",BG,0.405023264893,0.198177340845,0.450117995285,fear
Het is gewoon twee keer hetzelfde. Het is juust hetzelfde als de vorige keer. Gewoon geen respect. Dat is nu het tweede wat we gaan doen en voor de tweede keer is er geen respect tussen werkgever en werknemer.,BZL,0.220509369007,0.731222536515,0.464085963925,anger
"Hé, ma gast, dat is hier echt putteke jungle hier. Der zit daar nen jaguar op ons te wachten. Die vreet u zo op ze.",BZL,0.413118116619,0.958695554078,0.505971666383,fear
"Ja, kheb geen glazen bol eh ma alles hangt een beetje af of dat de onderzoeksrechter je aanhouding wil verlengen.",OV,0.50244741361,0.421816338159,0.35358680143,neutral
"Kmis hem ook nog alle dagen. Hij wil momenteel geen contact me mij. Kdenk datie ja… vooral teleurgesteld is, misschien ook wel kwaad op mij.",OV,0.321492603138,0.266329817378,0.288302405455,sadness
Ah kijk. Voila. Kom ma kijk nu ne keer hoe lekker dat da eruitziet.,BZL,0.751275090246,0.747422998623,0.723647443609,joy
"Ge zijt kwaad, ge zijt verdrietig, ge voelt u machteloos, ge voelt u… goh moe, ge voelt u uitgeput ma mentaal, fysiek alé snap je? Ge staat daar zo en ge hebt nog geen halve euro verdiend. Die mensen staan daar elke dag zo. Zo nie weten wat de dag brengt, dag tot dag.",BZL,0.138958503349,0.749793548216,0.166627014848,sadness
"Jah ze werken harder eh als wij in België, en die verdienen maar drie, maar drie euro. Alé, drie euro wa is da? Bikka niks eh. Nja. Want ik vind, ik vind dees zwaar werk, ja.",BZL,0.344995103863,0.849752415391,0.543078850201,sadness
Ik ga zeker en vast nie meer weglopen. Ik kan nie meer.,OV,0.383984868633,0.262750241622,0.333973477837,neutral
Ik vind dit geen goudmijn hoor.,BZL,0.489578400049,0.207310707981,0.469981672827,anger
Het komt nu  gewoon efkes allemaal heel hard binnen.,BZL,0.202512355092,0.298191706975,0.27855249765,sadness
Tis ne mooie auto.,OV,0.662040597543,0.233196317593,0.55455064681,joy
"Gelukkige verjaardag, Marie-Louise. Alé toe, kom al hier.",OV,0.682822087572,0.620697007159,0.706154301568,joy
"Ja, een hele dag zon.",OV,0.616288515396,0.160816874641,0.571385468174,joy
Ja soms word ik daar een bitje emo van.,BG,0.445762581492,0.301723642761,0.37887205831,neutral
Courage.,OV,0.508828756164,0.0661897030448,0.47491667693,love
"Kijk, sowieso dat ik het oneerlijk vind. Want ik werk nu al drie, vier jaar netjes in de haven, ik heb gewoon een goeie…",OV,0.423738153141,0.472349641012,0.487246525564,sadness
Go with the flow eh.,BZL,0.745351430211,0.424951461849,0.642819964461,joy
"Ja. En Johnny is jen eersten vriend? Alé, je eerste lief en euh… - Ja. Den eersten en de laatste. - Of het was da je nu nog zou veranderen. - <b> Och, Aagje, wa daj gie zegt. Ma mensen eh. Als ik da keer hoor van die anderen zeg. Dak zeggen van, hoe is da mogelijk? </b>",OV,0.399259946845,0.862774209104,0.480637004263,anger
Das prachtig nieuws. Goe nieuws. Veel groetjes aan mn moeder.,OV,0.953594975991,0.510288195864,0.523468208733,joy
Anders zat kik daar zo te doen. Ja das ook stoem.,BG,0.39650025631,0.600808412431,0.535640405749,anger
Ja Céleste was echt de kindermagneet eh op reis.,BZL,0.721893958149,0.515934305847,0.63241489512,joy
Ik vind nie da gij daar nu op de juiste manier mee omgaat.,OV,0.457056842242,0.312580063997,0.713299148101,anger
Fantastisch. Goedgekeurd. - All right. - <b> Ma ik vind wel dat het mij afgaat. </b>,BG,0.790024820652,0.403346131502,0.706944131491,joy
"Ik denk toch dat dat het beste was da wij, allee, dat ik en de Zion efkes afkoelden want wij hadden dan die nachtshift gedaan. Wij waren bekaf. Ja, twas efkes te veel. Twas efkes te veel.",BZL,0.286559816161,0.428892005106,0.455686989011,anger
"Dat aftellen, da zegt mij niks.",OV,0.393804348741,0.341775447837,0.439882385461,sadness
Zie. Helemaal ingeburgerd al.,BG,0.653239054983,0.344530137545,0.686148309889,joy
"Ik kom uit arm gezin, dus ik weet euh… Leven zonder geld en met geld is euh is wel een verschil. En ik verkies euh toch leven met geld.",OV,0.450817410951,0.2639741169,0.456517665957,sadness
"Ik kom u het nieuws zeggen da ik ga trouwen. O, kom hier! O ik ben zo blij da ge der bent.",BG,0.828337852003,0.858608413278,0.784509998987,joy
Ja. Kvind het spannend want ge weet nie wa ge moe verwachten.,BZL,0.602763843829,0.366460916083,0.147893852726,fear
"Jamaja de middag… Tis vijf uur. De kwartierchef ga kijken voor al je gerief, daje al je gerief krijgt.",OV,0.475915725601,0.564174512948,0.768652170235,anger
Da zie je wel da ze goe kan koken eh. Wel wa afgevallen eh.,BG,0.701868613573,0.469348143068,0.665195140294,neutral
"Ik denk dat ik het gisteren wel leuk had gevonden om dit te doen, maar vandaag… Dat ik moe ben en dat ik hier fysieke arbeid moet leveren, dat waarschijnlijk is wat me tegensteekt. Euhm… Kweenie. We zijn allemaal moe, ma niemand zegt echt iets. We zijn heel stil. Ik heb ook geen zin om te babbelen vandaag.",BZL,0.310425632026,0.481118370002,0.41491292954,sadness
Ik weet niet wat is gebeurd in mijn hoofd.,OV,0.453954054809,0.150984084115,0.223409463509,sadness
Ik zou graag deelnemen aan gemeenschappelijke activiteiten.,OV,0.550394832716,0.0626058342229,0.377828593987,joy
"Ik weet da mij daar kwaad over maken tegen die bazen of de mensen een euh, da heeft geen zin. Ma ik zit daar zelf wel euh mee. Ma theeft geen zin want we kunnen er niks aan doen. Allee, nee. Ja, allee. Ik ga hier persoonlijk nie het verschil in Sri Lanka maken als ik mij hier kwaad maak op de baas. Da weet ik.",BZL,0.413215633215,0.572760745404,0.412948357383,anger
"Kheb heel veel gelachen. En euh… Kheb gewoon nul, nul spijt.",BZL,0.729514285927,0.53803300391,0.778078623594,joy
"Want ge hebt eigenlijk al al zo lang, eh als ge ziet van waar da ge komt, goe gedaan.",OV,0.668786953438,0.451999460673,0.509379214355,love
"Ik kom heel goed overeen met mijn papa. Die steunt mij ook altijd en is er altijd. En als ik mij slecht voel, kan die altijd opbellen en dan… dan geeft die mij weer zo ne peptalk en euh… Ja das mijn nummer één fan om het zo te zeggen. Dus das keileuk, ja.",BG,0.807822327716,0.603106009101,0.701233129268,love
"Ik vind da ook wel, ge zijt ook echt wie da ge zij op tv. Alé das tzelfde als int echt.",BG,0.693224317769,0.46341355114,0.606755908644,joy
